Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
2025-11-26 14:30:00+00:00,277.80999755859375,230.51499938964844,317.9599914550781,635.4000244140625,106.08999633789062,279.0474853515625,230.80999755859375,324.5,638.3300170898438,106.80000305175781,276.6300048828125,228.77000427246094,316.7900085449219,631.6300048828125,105.22000122070312,276.9599914550781,230.74000549316406,320.5199890136719,637.6900024414062,105.76000213623047,5086107,5841042,13686569,3299699,5155578
2025-11-26 15:30:00+00:00,279.0101013183594,231.0841064453125,319.4317932128906,637.1900024414062,106.30000305175781,279.1400146484375,231.30999755859375,320.2300109863281,638.2000122070312,106.66999816894531,276.80999755859375,230.1199951171875,317.1600036621094,634.510009765625,106.04000091552734,277.7900085449219,230.51499938964844,317.9599914550781,635.4000244140625,106.08999633789062,2510611,2659243,4919751,1076706,2328286
2025-11-26 16:30:00+00:00,279.0790100097656,230.8800048828125,318.85009765625,636.739990234375,106.61000061035156,279.5299987792969,231.74740600585938,320.0400085449219,638.3300170898438,106.94999694824219,278.8699951171875,230.66000366210938,318.25,635.0700073242188,106.02999877929688,279.0299987792969,231.0998992919922,319.4599914550781,637.2999877929688,106.30000305175781,2586354,2039562,3019366,907633,1699400
2025-11-26 17:30:00+00:00,278.54998779296875,230.7100067138672,319.4049987792969,635.5999755859375,106.45500183105469,279.2900085449219,230.99000549316406,319.56988525390625,637.030029296875,106.6500015258789,278.0950012207031,229.44000244140625,318.12701416015625,633.8099975585938,106.01000213623047,279.07000732421875,230.88330078125,318.8695068359375,636.739990234375,106.625,1871279,2174338,2550288,731722,1311396
2025-11-26 18:30:00+00:00,278.260009765625,229.56500244140625,318.8550109863281,633.9000244140625,106.21009826660156,278.581787109375,230.7449951171875,319.4299011230469,635.5499877929688,106.5250015258789,277.92498779296875,229.28939819335938,318.4700012207031,633.219970703125,106.05000305175781,278.55999755859375,230.72430419921875,319.3800048828125,635.5499877929688,106.46219635009766,1426945,2207386,2064333,657870,1083115
2025-11-26 19:30:00+00:00,278.0799865722656,229.42999267578125,319.3500061035156,634.2050170898438,105.86499786376953,278.94000244140625,229.7899932861328,319.4800109863281,634.75,106.33999633789062,278.010009765625,229.0449981689453,318.3599853515625,633.4600219726562,105.81999969482422,278.2601013183594,229.57000732421875,318.8399963378906,633.9199829101562,106.22000122070312,1953254,2275778,2422272,736714,1436535
2025-11-26 20:30:00+00:00,277.4700012207031,229.1199951171875,320.010009765625,633.5499877929688,106.12000274658203,278.29998779296875,229.80999755859375,320.4150085449219,634.8599853515625,106.22000122070312,277.1499938964844,229.05999755859375,319.2099914550781,633.0700073242188,105.8499984741211,278.07000732421875,229.4199981689453,319.3500061035156,634.2050170898438,105.86100006103516,9116002,2284974,2803187,798363,1782615
2025-11-28 14:30:00+00:00,276.260009765625,231.47999572753906,318.072509765625,641.385009765625,107.44000244140625,278.23919677734375,232.2100067138672,326.8299865722656,643.1099853515625,107.55000305175781,276.0199890136719,230.22999572753906,317.38409423828125,635.5,106.25,277.260009765625,231.21499633789062,323.92498779296875,637.27001953125,106.5,4040463,4867303,9173429,2303815,3326926
2025-11-28 15:30:00+00:00,276.25,231.94000244140625,317.3699951171875,644.4949951171875,107.44000244140625,276.9198913574219,232.5449981689453,319.4259033203125,645.4500122070312,107.88999938964844,275.989990234375,231.22000122070312,316.7900085449219,641.0,107.12000274658203,276.2900085449219,231.47999572753906,318.0299987792969,641.340087890625,107.43499755859375,1743837,2371103,3563857,1509962,1870904
2025-11-28 16:30:00+00:00,277.04998779296875,232.10450744628906,319.70001220703125,645.2999877929688,107.5250015258789,277.16009521484375,232.8800048828125,320.0799865722656,646.25,107.94000244140625,275.98651123046875,231.8699951171875,317.1099853515625,643.3300170898438,107.37999725341797,276.2449951171875,231.93499755859375,317.3599853515625,644.3699951171875,107.44000244140625,1791406,2322322,2341202,1048681,1473899
2025-12-01 14:30:00+00:00,278.14208984375,232.8800048828125,317.010009765625,639.4949951171875,107.91000366210938,278.7699890136719,235.7969970703125,319.8500061035156,645.2949829101562,108.43000030517578,276.1400146484375,232.60000610351562,314.44000244140625,637.760009765625,106.30999755859375,278.1499938964844,233.21499633789062,317.70001220703125,639.5449829101562,106.5,5114373,10209178,7809182,2268278,3657084
2025-12-01 15:30:00+00:00,277.9200134277344,233.97000122070312,316.7300109863281,642.7349853515625,108.38009643554688,278.4801025390625,234.3614044189453,318.55999755859375,642.7694702148438,108.73999786376953,277.30499267578125,232.25,315.3900146484375,638.4000244140625,107.72000122070312,278.1000061035156,232.8699951171875,317.010009765625,639.4400024414062,107.90499877929688,1731132,3030989,3116666,1215559,3547539
2025-12-01 16:30:00+00:00,279.7705078125,234.36500549316406,317.79998779296875,643.510009765625,108.55999755859375,279.8900146484375,234.47000122070312,318.2900085449219,644.8599853515625,108.80500030517578,277.8900146484375,233.88999938964844,316.7300109863281,642.6099853515625,108.30999755859375,277.8999938964844,233.97000122070312,316.75,642.780029296875,108.4000015258789,2091919,2172750,1633571,522420,9030272
2025-12-01 17:30:00+00:00,280.58819580078125,234.96009826660156,317.2300109863281,641.6749877929688,108.90660095214844,280.6400146484375,235.22999572753906,318.4200134277344,644.239990234375,109.13999938964844,279.4599914550781,234.16000366210938,317.1449890136719,641.4400024414062,108.4749984741211,279.7749938964844,234.36000061035156,317.7799987792969,643.530029296875,108.55999755859375,2222347,2276578,1395612,518315,8126333
2025-12-01 18:30:00+00:00,280.8900146484375,234.17999267578125,316.1000061035156,642.3380126953125,108.61000061035156,281.2200012207031,235.49000549316406,317.9100036621094,643.1500244140625,108.93000030517578,280.45001220703125,234.0989990234375,315.7650146484375,641.2000122070312,108.52999877929688,280.590087890625,234.97999572753906,317.25,641.6799926757812,108.9000015258789,2919865,2549868,7283253,639386,984482
2025-12-01 19:30:00+00:00,281.57501220703125,233.7957000732422,316.0950012207031,640.719970703125,108.83350372314453,281.68499755859375,234.1898956298828,316.3450012207031,642.3800048828125,108.87000274658203,280.7099914550781,233.52000427246094,315.32501220703125,640.5499877929688,108.44000244140625,280.8800048828125,234.16000366210938,316.0799865722656,642.2999877929688,108.5999984741211,1333159,967569,897307,278227,493582
