Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-11 14:30:00+00:00,276.1199951171875,230.8800048828125,317.05999755859375,652.6099853515625,94.3949966430664,279.5799865722656,232.11000061035156,321.989990234375,655.280029296875,94.51000213623047,273.80999755859375,229.4199981689453,314.5199890136719,640.7949829101562,92.76000213623047,279.0950012207031,230.7100067138672,320.94000244140625,642.72998046875,93.8550033569336,6887208,4677750,3634473,2302563,9038298
2025-12-11 15:30:00+00:00,275.82501220703125,228.85000610351562,315.54998779296875,646.6099853515625,94.08499908447266,276.5899963378906,231.0399932861328,317.8900146484375,653.1849975585938,94.68000030517578,275.20001220703125,228.69009399414062,315.239990234375,646.0300903320312,93.70999908447266,276.114990234375,230.86000061035156,317.07501220703125,652.5399780273438,94.3949966430664,2343607,2150176,1521142,990587,4362495
2025-12-11 16:30:00+00:00,277.9049987792969,230.08250427246094,316.05999755859375,648.8400268554688,94.62000274658203,278.17999267578125,230.27999877929688,316.5400085449219,649.719970703125,94.81999969482422,275.80999755859375,228.77999877929688,314.6600036621094,645.2999877929688,93.98999786376953,275.82000732421875,228.88999938964844,315.5249938964844,646.7100219726562,94.08499908447266,2412367,1738077,1109293,586515,3473366
2025-12-11 17:30:00+00:00,277.5226135253906,229.47999572753906,313.3900146484375,649.3900146484375,94.08999633789062,278.3500061035156,230.3990020751953,316.543212890625,650.4500122070312,94.7699966430664,277.3800048828125,229.24000549316406,309.8800048828125,647.9550170898438,94.07499694824219,277.9200134277344,230.08999633789062,316.0574951171875,648.8350219726562,94.61219787597656,1473658,1695827,2408094,651876,2643380
2025-12-11 18:30:00+00:00,277.760009765625,229.8441925048828,313.6050109863281,651.9199829101562,94.4198989868164,278.2099914550781,230.07940673828125,314.55999755859375,653.4149780273438,94.45999908447266,277.510009765625,229.33999633789062,311.2349853515625,649.22998046875,94.05000305175781,277.5249938964844,229.47999572753906,313.4100036621094,649.3400268554688,94.0999984741211,1432317,1454306,2208647,660057,2583434
2025-12-11 19:30:00+00:00,278.0950012207031,229.6925048828125,313.3500061035156,650.5499877929688,93.8499984741211,278.2149963378906,230.10000610351562,314.29998779296875,653.280029296875,94.41999816894531,277.59130859375,229.50999450683594,312.8399963378906,650.2000122070312,93.70999908447266,277.760009765625,229.85000610351562,313.6300048828125,652.0,94.41000366210938,1817634,1703233,1218542,639281,3095959
2025-12-11 20:30:00+00:00,278.05999755859375,230.27000427246094,313.7099914550781,652.780029296875,94.11499786376953,278.2099914550781,230.3000030517578,314.1099853515625,652.8699951171875,94.13999938964844,277.4700012207031,229.30999755859375,312.85009765625,650.1500244140625,93.68000030517578,278.0899963378906,229.7100067138672,313.3399963378906,650.52001953125,93.8499984741211,1985352,2253506,1611593,649752,2855312
2025-12-12 14:30:00+00:00,277.8699951171875,226.3800048828125,309.5899963378906,644.010009765625,95.54000091552734,279.2200012207031,230.0800018310547,316.1300048828125,652.010009765625,96.91999816894531,276.9700927734375,226.35000610351562,309.4330139160156,643.8499755859375,95.125,277.0,230.02000427246094,315.0950012207031,647.0,95.125,3907328,6052796,3133641,1868580,11663856
