Price,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,GOOG,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX
2025-12-15 14:30:00+00:00,,274.1449890136719,223.02999877929688,,641.0549926757812,94.00499725341797,280.04998779296875,227.5,,649.6500244140625,96.06500244140625,273.6199951171875,222.88999938964844,,638.7000732421875,93.86000061035156,280.0,227.0,,644.25,96.0,8113962,6475168,,2264723,5610795
2025-12-15 15:30:00+00:00,,275.510009765625,224.38999938964844,,650.5451049804688,94.43000030517578,275.6404113769531,224.38999938964844,,650.760009765625,94.55999755859375,273.7200012207031,222.98890686035156,,640.7999877929688,93.83499908447266,274.1700134277344,223.0399932861328,,640.9299926757812,94.00499725341797,3495538,2713407,,1317447,2675928
2025-12-15 16:30:00+00:00,,274.9200134277344,222.5449981689453,,650.3099975585938,94.0,275.69500732421875,224.5,,651.3900146484375,94.44100189208984,274.1499938964844,222.52000427246094,,648.6699829101562,93.7300033569336,275.5400085449219,224.44000244140625,,650.6199951171875,94.43000030517578,2136284,2914110,,846923,2181275
2025-12-15 17:30:00+00:00,,274.0400085449219,222.375,,650.219970703125,93.6449966430664,275.1000061035156,223.0800018310547,,652.3200073242188,94.2300033569336,273.7300109863281,222.10000610351562,,649.239990234375,93.56999969482422,274.92498779296875,222.5449981689453,,650.3699951171875,94.00499725341797,1992688,2010556,,647454,2296090
2025-12-15 18:30:00+00:00,,273.3699951171875,223.22259521484375,,651.219970703125,93.95989990234375,274.25,223.43499755859375,,652.1599731445312,94.16500091552734,273.0799865722656,222.17999267578125,,649.25,93.52999877929688,274.0199890136719,222.3800048828125,,650.0999755859375,93.6449966430664,2430153,2315546,,545846,1941943
2025-12-15 19:30:00+00:00,,273.80499267578125,222.6649932861328,,650.9949951171875,93.69499969482422,273.8424987792969,223.41000366210938,,651.6199951171875,94.01000213623047,272.8399963378906,222.5200958251953,,649.9099731445312,93.5999984741211,273.3800048828125,223.22999572753906,,651.2750244140625,93.95500183105469,2804616,2085163,,713982,2256363
2025-12-15 20:30:00+00:00,,274.114990234375,222.5500030517578,,647.5,93.76000213623047,274.7200012207031,222.7465057373047,,653.0,93.86499786376953,273.5199890136719,221.8800048828125,,647.125,93.55000305175781,273.80999755859375,222.69000244140625,,651.0499877929688,93.69499969482422,4104430,4197984,,1323739,3484602
2025-12-16 14:30:00+00:00,,273.1700134277344,222.36500549316406,,649.3099975585938,93.94950103759766,274.0299987792969,223.66000366210938,,654.5999755859375,94.29499816894531,271.7900085449219,221.9008026123047,,643.2000122070312,93.31999969482422,272.82000732421875,223.13999938964844,,643.239990234375,93.87999725341797,4976091,5748837,,1535518,4476355
2025-12-16 15:30:00+00:00,,272.80999755859375,222.75,,650.3599853515625,94.29010009765625,273.82000732421875,223.47999572753906,,653.75,94.43499755859375,272.5,222.27999877929688,,648.5989990234375,93.7300033569336,273.1700134277344,222.2899932861328,,649.2849731445312,93.94499969482422,2282059,2580322,,841855,2508811
2025-12-16 16:30:00+00:00,,273.20001220703125,222.30999755859375,,651.3699951171875,94.46499633789062,274.2799987792969,223.2615966796875,,652.7999877929688,94.67500305175781,272.69000244140625,222.22000122070312,,648.2249755859375,94.25,272.79998779296875,222.75999450683594,,650.239990234375,94.29070281982422,1929804,1865344,,708590,2039363
2025-12-16 17:30:00+00:00,,272.1300048828125,221.47579956054688,,650.2650146484375,94.25800323486328,273.489990234375,222.63999938964844,,652.6799926757812,94.5,271.79998779296875,221.13040161132812,,649.25,93.80000305175781,273.19989013671875,222.3000030517578,,651.3699951171875,94.45999908447266,2118531,2033135,,610210,2093200
2025-12-16 18:30:00+00:00,,273.56500244140625,222.08999633789062,,655.0800170898438,94.38500213623047,273.9100036621094,222.6466064453125,,655.22998046875,94.66999816894531,272.135009765625,221.49000549316406,,650.3300170898438,94.2300033569336,272.135009765625,221.49000549316406,,650.3300170898438,94.26589965820312,2008038,1940959,,912599,1792602
2025-12-16 19:30:00+00:00,,274.55999755859375,222.64920043945312,,658.8599853515625,94.44499969482422,274.79998779296875,222.84010314941406,,659.2000122070312,94.5199966430664,273.5400085449219,222.00999450683594,,655.0399169921875,94.18000030517578,273.56500244140625,222.07000732421875,,655.0499877929688,94.38749694824219,1912589,2057955,,1153621,1691173
2025-12-16 20:30:00+00:00,,274.4700012207031,222.52999877929688,,657.1599731445312,94.54499816894531,275.5,223.3000030517578,,662.52001953125,94.91999816894531,274.45001220703125,222.49000549316406,,657.1099853515625,94.15499877929688,274.54998779296875,222.64999389648438,,658.844970703125,94.44499969482422,2361847,2264588,,1455221,3058790
2025-12-17 14:30:00+00:00,,275.4949951171875,224.77870178222656,,659.4199829101562,97.13500213623047,276.1600036621094,225.19000244140625,,660.2000122070312,97.33000183105469,274.8299865722656,222.83999633789062,,654.0,95.61000061035156,275.010009765625,224.55999755859375,,655.6099853515625,95.9800033569336,4574850,5529359,,1621830,11333971
2025-12-17 15:30:00+00:00,,273.489990234375,224.13999938964844,,658.7999877929688,95.76000213623047,275.7300109863281,224.92030334472656,,660.1500244140625,97.1500015258789,273.0450134277344,222.97000122070312,,655.1300048828125,95.19999694824219,275.4700012207031,224.77000427246094,,659.4000244140625,97.13500213623047,3354929,3245797,,1103389,5891271
2025-12-17 16:30:00+00:00,,272.8699951171875,223.64500427246094,,659.469970703125,95.80500030517578,273.489990234375,224.1894989013672,,660.4000244140625,95.94999694824219,272.2799987792969,222.96499633789062,,655.9000244140625,95.46499633789062,273.489990234375,224.10000610351562,,658.6900024414062,95.76000213623047,2372809,2182029,,843112,3030538
2025-12-17 17:30:00+00:00,,273.0199890136719,223.7899932861328,,657.4149780273438,95.71499633789062,273.69000244140625,224.5500030517578,,661.22998046875,95.97000122070312,272.6499938964844,223.4199981689453,,656.780029296875,95.42500305175781,272.8800048828125,223.65469360351562,,659.4323120117188,95.80500030517578,1699122,1658073,,665345,2263349
2025-12-17 18:30:00+00:00,,273.7850036621094,222.9149932861328,,653.0349731445312,95.23500061035156,273.9700012207031,223.75999450683594,,657.9099731445312,95.77999877929688,272.44000244140625,222.57000732421875,,652.0700073242188,95.05999755859375,272.9901123046875,223.75,,657.4000244140625,95.70999908447266,2046363,2143325,,798722,2418616
2025-12-17 19:30:00+00:00,,273.65008544921875,222.02000427246094,,653.5800170898438,94.68499755859375,274.1099853515625,223.08999633789062,,654.9500122070312,95.37000274658203,273.57000732421875,221.92999267578125,,652.4099731445312,94.65499877929688,273.7699890136719,222.89999389648438,,653.1199951171875,95.23500061035156,2167480,2037558,,644997,2322514
2025-12-17 20:30:00+00:00,,271.8599853515625,221.24099731445312,,649.47998046875,94.76000213623047,273.8699951171875,222.22000122070312,,654.7000122070312,95.0199966430664,271.69000244140625,221.19000244140625,,649.2000122070312,94.45999908447266,273.6700134277344,222.02999877929688,,653.6400146484375,94.69000244140625,5130736,2997698,,1157955,3233491
2025-12-18 14:30:00+00:00,,270.8999938964844,227.58270263671875,,666.3400268554688,95.50499725341797,273.6199951171875,227.8300018310547,,666.7000122070312,95.61499786376953,266.9599914550781,224.41000366210938,,656.4600219726562,94.12999725341797,273.6050109863281,225.7050018310547,,656.989990234375,95.0199966430664,10127086,6812858,,2745202,5545724
2025-12-18 15:30:00+00:00,,272.29998779296875,228.32000732421875,,667.030029296875,94.69930267333984,272.7200012207031,229.22500610351562,,670.5599975585938,95.80999755859375,270.80999755859375,227.41000366210938,,665.77001953125,94.5,270.86199951171875,227.55999755859375,,666.2999877929688,95.5,3659235,4203285,,1383130,3242516
2025-12-18 16:30:00+00:00,,270.25,225.80349731445312,,663.910400390625,94.19499969482422,273.16400146484375,228.77999877929688,,668.75,94.87000274658203,269.94000244140625,225.4114990234375,,662.219970703125,93.94999694824219,272.2900085449219,228.3000030517578,,667.0,94.69000244140625,3692916,2669520,,1117215,3005103
2025-12-18 17:30:00+00:00,,272.6499938964844,227.0449981689453,,666.6199951171875,93.86509704589844,272.75,227.19500732421875,,667.219970703125,94.38999938964844,270.1199951171875,225.57009887695312,,663.3800048828125,93.80999755859375,270.20001220703125,225.82000732421875,,663.8099975585938,94.19000244140625,1920512,1730314,,693816,2274093
2025-12-18 18:30:00+00:00,,271.3699951171875,226.58999633789062,,663.9400024414062,93.96499633789062,272.9599914550781,227.44500732421875,,667.5150146484375,94.27999877929688,271.0899963378906,226.27000427246094,,663.155029296875,93.75,272.6700134277344,227.08999633789062,,666.6199951171875,93.86499786376953,2108845,2345686,,537565,1920521
